BPM,SpO2,Temp,Humidity,Motion(AX),Motion(AY),Motion(AZ),Lat,Lon,Label
144,92.6,-13.7,63.8,1440,-204,17680,13.127275,79.917402,Severe_Cold_Risk
163,93.0,-13.3,63.6,1456,-188,18080,13.127274,79.917401,Severe_Cold_Risk
88,96.8,-13.1,52.1,1420,-260,14880,13.127273,79.917400,Normal
97,97.2,-13.4,53.6,1400,-292,14460,13.127272,79.917399,Normal
122,95.6,-13.3,53.4,1384,-324,14040,13.127271,79.917398,Fatigue
132,96.8,-13.1,52.1,1420,-260,14880,13.127273,79.917400,Fatigue
157,93.2,-13.4,53.6,1400,-292,14460,13.127272,79.917399,Severe_Cold_Risk
176,94.6,-13.3,63.4,1384,-324,14040,13.127271,79.917398,Severe_Cold_Risk
98,97.8,-13.7,65.8,980,2860,16016,13.127270,79.917397,Normal
100,98.0,-13.8,66.9,720,3820,16124,13.127269,79.917396,Normal
123,93.0,-13.4,67.7,460,4780,16260,13.127268,79.917395,Fatigue
128,94.8,-13.7,65.8,980,2860,16016,13.127270,79.917397,Fatigue
148,94.0,-13.8,66.9,720,3820,16124,13.127269,79.917396,Severe_Cold_Risk
163,93.0,-13.4,67.7,460,4780,16260,13.127268,79.917395,Severe_Cold_Risk
74,98.4,-13.2,65.4,1560,-3360,16040,13.127267,79.917394,Normal
97,97.6,-13.3,86.5,1740,-4340,16156,13.127266,79.917393,Normal
125,92.6,-13.8,87.5,1940,-5320,16296,13.127265,79.917392,Fatigue
134,94.4,-13.2,45.4,1560,-3360,16040,13.127267,79.917394,Fatigue
147,93.6,-13.3,86.5,1740,-4340,16156,13.127266,79.917393,Severe_Cold_Risk
160,92.6,-13.8,87.5,1940,-5320,16296,13.127265,79.917392,Severe_Cold_Risk
82,97.6,-13.1,85.0,-3200,-260,16020,13.127264,79.917391,Normal
95,98.8,-13.4,86.7,-4800,-220,15980,13.127263,79.917390,Normal
108,97.8,-13.3,87.5,-6400,-180,15940,13.127262,79.917389,Normal
122,94.6,-13.1,85.0,-3200,-260,16020,13.127264,79.917391,Fatigue
145,92.8,-13.4,56.7,-4800,-220,15980,13.127263,79.917390,Severe_Cold_Risk
168,91.8,-13.3,67.5,-6400,-180,15940,13.127262,79.917389,Severe_Cold_Risk
96,96.5,-13.5,66.7,4200,-164,16088,13.127261,79.917388,Normal
109,97.2,-13.0,67.2,5480,-120,16196,13.127260,79.917387,Normal
123,92.0,-13.7,68.9,6880,-84,16324,13.127259,79.917386,Fatigue
136,94.2,-13.5,66.7,4200,-164,16088,13.127261,79.917388,Fatigue
159,91.2,-13.0,67.2,5480,-120,16196,13.127260,79.917387,Severe_Cold_Risk
180,92.0,-13.7,68.9,6880,-84,16324,13.127259,79.917386,Severe_Cold_Risk
90,97.8,-13.4,56.1,1560,-208,19120,13.127258,79.917385,Normal
104,98.8,-13.8,57.1,1720,-152,20640,13.127257,79.917384,Normal
120,91.6,-13.2,58.3,1880,-96,20420,13.127256,79.917383,Fatigue
140,93.8,-13.4,76.1,1560,-208,19120,13.127258,79.917385,Severe_Cold_Risk
154,92.8,-13.8,77.1,1720,-152,20640,13.127257,79.917384,Injury_Risk
168,91.6,-13.2,68.3,1880,-96,20420,13.127256,79.917383,Injury_Risk
94,98.2,-13.7,67.2,1500,-308,13680,13.127255,79.917382,Normal
121,92.2,-13.8,88.9,1640,-420,12420,13.127254,79.917381,Fatigue
122,91.0,-13.3,89.7,1780,-536,11540,13.127253,79.917380,Fatigue
154,93.2,-13.7,87.2,1500,-308,13680,13.127255,79.917382,Injury_Risk
170,92.2,-13.8,88.9,1640,-420,12420,13.127254,79.917381,Injury_Risk
182,91.0,-13.3,69.7,1780,-536,11540,13.127253,79.917380,Injury_Risk
90,98.0,-13.4,63.3,4400,2000,13000,13.127252,79.917379,Normal
108,97.4,-13.9,74.7,5400,2600,11600,13.127251,79.917378,Normal
124,93.8,-13.2,74.5,6400,3200,10200,13.127250,79.917377,Fatigue
130,94.0,-13.4,73.3,4400,2000,13000,13.127252,79.917379,Fatigue
158,93.4,-13.9,74.7,5400,2600,11600,13.127251,79.917378,Injury_Risk
177,93.8,-13.2,74.5,6400,3200,10200,13.127250,79.917377,Injury_Risk
146,90.8,-13.7,80.1,2380,3680,16640,13.127249,79.917376,Severe_Cold_Risk
158,89.6,-13.8,81.3,2660,-4280,17000,13.127248,79.917375,Severe_Cold_Risk
177,88.2,-13.9,72.4,-3080,920,17420,13.127247,79.917374,Severe_Cold_Risk
186,90.8,-13.7,80.1,2380,3680,16640,13.127249,79.917376,Severe_Cold_Risk
189,89.6,-13.8,81.3,2660,-4280,17000,13.127248,79.917375,Severe_Cold_Risk
190,88.2,-13.9,82.4,-3080,920,17420,13.127247,79.917374,Severe_Cold_Risk
68,99.0,-14.2,75.2,1412,-228,15976,13.127296,79.917423,Normal
87,98.8,-14.3,87.3,1424,-212,16020,13.127295,79.917422,Normal
107,98.5,-14.5,76.5,1400,-260,16032,13.127294,79.917421,Normal
114,98.2,-14.6,78.6,1432,-236,15992,13.127293,79.917420,Normal
127,94.5,-14.5,84.5,1400,-260,16032,13.127294,79.917421,Fatigue
134,95.2,-14.6,85.6,1432,-236,15992,13.127293,79.917420,Fatigue
81,97.8,-14.5,87.6,1500,-160,16048,13.127292,79.917419,Normal
68,97.4,-14.9,79.4,1476,320,16120,13.127291,79.917418,Normal
105,98.0,-14.7,75.5,1448,760,16168,13.127290,79.917417,Normal
122,95.6,-14.0,73.2,1512,-500,16100,13.127289,79.917416,Fatigue
133,95.0,-14.7,72.5,1448,760,16168,13.127290,79.917417,Fatigue
132,95.6,-14.0,73.2,1512,-500,16100,13.127289,79.917416,Fatigue
83,99.2,-14.4,63.9,1180,1320,15952,13.127288,79.917415,Normal
98,98.8,-14.3,54.2,1080,1840,15876,13.127287,79.917414,Normal
108,97.2,-14.6,54.7,980,2360,15812,13.127286,79.917413,Normal
122,95.2,-14.4,53.9,1180,1320,15952,13.127288,79.917415,Fatigue
130,95.8,-14.3,54.2,1080,1840,15876,13.127287,79.917414,Fatigue
146,90.2,-14.6,54.7,980,2360,15812,13.127286,79.917413,Severe_Cold_Risk
82,99.0,-14.1,53.3,1360,-1640,15940,13.127285,79.917412,Normal
90,98.6,-14.6,54.0,1280,-2160,15884,13.127284,79.917411,Normal
109,98.0,-14.9,54.1,1180,-2680,15820,13.127283,79.917410,Normal
120,95.6,-14.6,54.0,1280,-2160,15884,13.127284,79.917411,Fatigue
149,90.0,-14.9,54.1,1180,-2680,15820,13.127283,79.917410,Severe_Cold_Risk
88,96.8,-14.0,62.4,-800,-250,16000,13.127282,79.917409,Normal
106,98.4,-14.4,73.3,-1200,-220,15980,13.127281,79.917408,Normal
124,95.8,-14.2,63.6,-1600,-180,15960,13.127280,79.917407,Fatigue
156,90.4,-14.4,53.3,-1200,-220,15980,13.127281,79.917408,Severe_Cold_Risk
164,92.8,-14.2,63.6,-1600,-180,15960,13.127280,79.917407,Severe_Cold_Risk
70,96.6,-14.7,62.0,2200,-210,16008,13.127279,79.917406,Normal
108,97.2,-14.8,73.1,2800,-176,15972,13.127278,79.917405,Normal
120,95.4,-14.9,74.4,3440,-144,15936,13.127277,79.917404,Fatigue
128,95.6,-14.7,72.0,2200,-210,16008,13.127279,79.917406,Fatigue
149,92.2,-14.8,63.1,2800,-176,15972,13.127278,79.917405,Severe_Cold_Risk
178,91.6,-14.9,64.4,3440,-144,15936,13.127277,79.917404,Severe_Cold_Risk
66,97.0,-14.4,52.9,1412,-220,17280,13.127276,79.917403,Normal
94,96.6,-14.7,63.8,1440,-204,17680,13.127275,79.917402,Normal
113,96.0,-14.3,53.6,1456,-188,18080,13.127274,79.917401,Normal
126,95.0,-14.4,62.9,1412,-220,17280,13.127276,79.917403,Fatigue
144,92.6,-14.7,63.8,1440,-204,17680,13.127275,79.917402,Severe_Cold_Risk
163,93.0,-14.3,63.6,1456,-188,18080,13.127274,79.917401,Severe_Cold_Risk
88,96.8,-14.1,52.1,1420,-260,14880,13.127273,79.917400,Normal
97,97.2,-14.4,53.6,1400,-292,14460,13.127272,79.917399,Normal
122,95.6,-14.3,53.4,1384,-324,14040,13.127271,79.917398,Fatigue
132,96.8,-14.1,52.1,1420,-260,14880,13.127273,79.917400,Fatigue
157,93.2,-14.4,53.6,1400,-292,14460,13.127272,79.917399,Severe_Cold_Risk
176,94.6,-14.3,63.4,1384,-324,14040,13.127271,79.917398,Severe_Cold_Risk
98,97.8,-14.7,65.8,980,2860,16016,13.127270,79.917397,Normal
100,98.0,-14.8,66.9,720,3820,16124,13.127269,79.917396,Normal
123,93.0,-14.4,67.7,460,4780,16260,13.127268,79.917395,Fatigue
128,94.8,-14.7,65.8,980,2860,16016,13.127270,79.917397,Fatigue
148,94.0,-14.8,66.9,720,3820,16124,13.127269,79.917396,Severe_Cold_Risk
163,93.0,-14.4,67.7,460,4780,16260,13.127268,79.917395,Severe_Cold_Risk
74,98.4,-14.2,65.4,1560,-3360,16040,13.127267,79.917394,Normal
97,97.6,-14.3,86.5,1740,-4340,16156,13.127266,79.917393,Normal
125,92.6,-14.8,87.5,1940,-5320,16296,13.127265,79.917392,Fatigue
134,94.4,-14.2,45.4,1560,-3360,16040,13.127267,79.917394,Fatigue
147,93.6,-14.3,86.5,1740,-4340,16156,13.127266,79.917393,Severe_Cold_Risk
160,92.6,-14.8,87.5,1940,-5320,16296,13.127265,79.917392,Severe_Cold_Risk
82,97.6,-14.1,85.0,-3200,-260,16020,13.127264,79.917391,Normal
95,98.8,-14.4,86.7,-4800,-220,15980,13.127263,79.917390,Normal
108,97.8,-14.3,87.5,-6400,-180,15940,13.127262,79.917389,Normal
122,94.6,-14.1,85.0,-3200,-260,16020,13.127264,79.917391,Fatigue
145,92.8,-14.4,56.7,-4800,-220,15980,13.127263,79.917390,Severe_Cold_Risk
168,91.8,-14.3,67.5,-6400,-180,15940,13.127262,79.917389,Severe_Cold_Risk
96,96.5,-14.5,66.7,4200,-164,16088,13.127261,79.917388,Normal
109,97.2,-14.0,67.2,5480,-120,16196,13.127260,79.917387,Normal
123,92.0,-14.7,68.9,6880,-84,16324,13.127259,79.917386,Fatigue
136,94.2,-14.5,66.7,4200,-164,16088,13.127261,79.917388,Fatigue
159,91.2,-14.0,67.2,5480,-120,16196,13.127260,79.917387,Severe_Cold_Risk
180,92.0,-14.7,68.9,6880,-84,16324,13.127259,79.917386,Severe_Cold_Risk
90,97.8,-14.4,56.1,1560,-208,19120,13.127258,79.917385,Normal
104,98.8,-14.8,57.1,1720,-152,20640,13.127257,79.917384,Normal
120,91.6,-14.2,58.3,1880,-96,20420,13.127256,79.917383,Fatigue
140,93.8,-14.4,76.1,1560,-208,19120,13.127258,79.917385,Severe_Cold_Risk
154,92.8,-14.8,77.1,1720,-152,20640,13.127257,79.917384,Injury_Risk
168,91.6,-14.2,68.3,1880,-96,20420,13.127256,79.917383,Injury_Risk
94,98.2,-14.7,67.2,1500,-308,13680,13.127255,79.917382,Normal
121,92.2,-14.8,88.9,1640,-420,12420,13.127254,79.917381,Fatigue
122,91.0,-14.3,89.7,1780,-536,11540,13.127253,79.917380,Fatigue
154,93.2,-14.7,87.2,1500,-308,13680,13.127255,79.917382,Injury_Risk
170,92.2,-14.8,88.9,1640,-420,12420,13.127254,79.917381,Injury_Risk
182,91.0,-14.3,69.7,1780,-536,11540,13.127253,79.917380,Injury_Risk
90,98.0,-14.4,63.3,4400,2000,13000,13.127252,79.917379,Normal
108,97.4,-14.9,74.7,5400,2600,11600,13.127251,79.917378,Normal
124,93.8,-14.2,74.5,6400,3200,10200,13.127250,79.917377,Fatigue
130,94.0,-14.4,73.3,4400,2000,13000,13.127252,79.917379,Fatigue
158,93.4,-14.9,74.7,5400,2600,11600,13.127251,79.917378,Injury_Risk
177,93.8,-14.2,74.5,6400,3200,10200,13.127250,79.917377,Injury_Risk
146,90.8,-14.7,80.1,2380,3680,16640,13.127249,79.917376,Severe_Cold_Risk
158,89.6,-14.8,81.3,2660,-4280,17000,13.127248,79.917375,Severe_Cold_Risk
177,88.2,-14.9,72.4,-3080,920,17420,13.127247,79.917374,Severe_Cold_Risk
186,90.8,-14.7,80.1,2380,3680,16640,13.127249,79.917376,Severe_Cold_Risk
189,89.6,-14.8,81.3,2660,-4280,17000,13.127248,79.917375,Severe_Cold_Risk
190,88.2,-14.9,82.4,-3080,920,17420,13.127247,79.917374,Severe_Cold_Risk
70,99.0,-15.2,75.2,1412,-228,15976,13.127296,79.917423,Normal
87,98.8,-15.3,87.3,1424,-212,16020,13.127295,79.917422,Normal
107,98.5,-15.5,76.5,1400,-260,16032,13.127294,79.917421,Normal
114,98.2,-15.6,78.6,1432,-236,15992,13.127293,79.917420,Normal
127,94.5,-15.5,84.5,1400,-260,16032,13.127294,79.917421,Fatigue
134,95.2,-15.6,85.6,1432,-236,15992,13.127293,79.917420,Fatigue
81,97.8,-15.5,87.6,1500,-160,16048,13.127292,79.917419,Normal
68,97.4,-15.9,79.4,1476,320,16120,13.127291,79.917418,Normal
105,98.0,-15.7,75.5,1448,760,16168,13.127290,79.917417,Normal
122,95.6,-15.0,73.2,1512,-500,16100,13.127289,79.917416,Fatigue
133,95.0,-15.7,72.5,1448,760,16168,13.127290,79.917417,Fatigue
132,95.6,-15.0,73.2,1512,-500,16100,13.127289,79.917416,Fatigue
83,99.2,-15.4,63.9,1180,1320,15952,13.127288,79.917415,Normal
98,98.8,-15.3,54.2,1080,1840,15876,13.127287,79.917414,Normal
108,97.2,-15.6,54.7,980,2360,15812,13.127286,79.917413,Normal
122,95.2,-15.4,53.9,1180,1320,15952,13.127288,79.917415,Fatigue
130,95.8,-15.3,54.2,1080,1840,15876,13.127287,79.917414,Fatigue
146,90.2,-15.6,54.7,980,2360,15812,13.127286,79.917413,Severe_Cold_Risk
82,99.0,-15.1,53.3,1360,-1640,15940,13.127285,79.917412,Normal
90,98.6,-15.6,54.0,1280,-2160,15884,13.127284,79.917411,Normal
109,98.0,-15.9,54.1,1180,-2680,15820,13.127283,79.917410,Normal
120,95.6,-15.6,54.0,1280,-2160,15884,13.127284,79.917411,Fatigue
149,90.0,-15.9,54.1,1180,-2680,15820,13.127283,79.917410,Severe_Cold_Risk
88,96.8,-15.0,62.4,-800,-250,16000,13.127282,79.917409,Normal
106,98.4,-15.4,73.3,-1200,-220,15980,13.127281,79.917408,Normal
124,95.8,-15.2,63.6,-1600,-180,15960,13.127280,79.917407,Fatigue
156,90.4,-15.4,53.3,-1200,-220,15980,13.127281,79.917408,Severe_Cold_Risk
164,92.8,-15.2,63.6,-1600,-180,15960,13.127280,79.917407,Severe_Cold_Risk
70,96.6,-15.7,62.0,2200,-210,16008,13.127279,79.917406,Normal
108,97.2,-15.8,73.1,2800,-176,15972,13.127278,79.917405,Normal
120,95.4,-15.9,74.4,3440,-144,15936,13.127277,79.917404,Fatigue
128,95.6,-15.7,72.0,2200,-210,16008,13.127279,79.917406,Fatigue
149,92.2,-15.8,63.1,2800,-176,15972,13.127278,79.917405,Severe_Cold_Risk
178,91.6,-15.9,64.4,3440,-144,15936,13.127277,79.917404,Severe_Cold_Risk
66,97.0,-15.4,52.9,1412,-220,17280,13.127276,79.917403,Normal
94,96.6,-15.7,63.8,1440,-204,17680,13.127275,79.917402,Normal
113,96.0,-15.3,53.6,1456,-188,18080,13.127274,79.917401,Normal
126,95.0,-15.4,62.9,1412,-220,17280,13.127276,79.917403,Fatigue
144,92.6,-15.7,63.8,1440,-204,17680,13.127275,79.917402,Severe_Cold_Risk
163,93.0,-15.3,63.6,1456,-188,18080,13.127274,79.917401,Severe_Cold_Risk
88,96.8,-15.1,52.1,1420,-260,14880,13.127273,79.917400,Normal
97,97.2,-15.4,53.6,1400,-292,14460,13.127272,79.917399,Normal
122,95.6,-15.3,53.4,1384,-324,14040,13.127271,79.917398,Fatigue
132,96.8,-15.1,52.1,1420,-260,14880,13.127273,79.917400,Fatigue
157,93.2,-15.4,53.6,1400,-292,14460,13.127272,79.917399,Severe_Cold_Risk
176,94.6,-15.3,63.4,1384,-324,14040,13.127271,79.917398,Severe_Cold_Risk
98,97.8,-15.7,65.8,980,2860,16016,13.127270,79.917397,Normal
100,98.0,-15.8,66.9,720,3820,16124,13.127269,79.917396,Normal
123,93.0,-15.4,67.7,460,4780,16260,13.127268,79.917395,Fatigue
128,94.8,-15.7,65.8,980,2860,16016,13.127270,79.917397,Fatigue
148,94.0,-15.8,66.9,720,3820,16124,13.127269,79.917396,Severe_Cold_Risk
163,93.0,-15.4,67.7,460,4780,16260,13.127268,79.917395,Severe_Cold_Risk
74,98.4,-15.2,65.4,1560,-3360,16040,13.127267,79.917394,Normal
97,97.6,-15.3,86.5,1740,-4340,16156,13.127266,79.917393,Normal
125,92.6,-15.8,87.5,1940,-5320,16296,13.127265,79.917392,Fatigue
134,94.4,-15.2,45.4,1560,-3360,16040,13.127267,79.917394,Fatigue
147,93.6,-15.3,86.5,1740,-4340,16156,13.127266,79.917393,Severe_Cold_Risk
160,92.6,-15.8,87.5,1940,-5320,16296,13.127265,79.917392,Severe_Cold_Risk
82,97.6,-15.1,85.0,-3200,-260,16020,13.127264,79.917391,Normal
95,98.8,-15.4,86.7,-4800,-220,15980,13.127263,79.917390,Normal
108,97.8,-15.3,87.5,-6400,-180,15940,13.127262,79.917389,Normal
122,94.6,-15.1,85.0,-3200,-260,16020,13.127264,79.917391,Fatigue
145,92.8,-15.4,56.7,-4800,-220,15980,13.127263,79.917390,Severe_Cold_Risk
168,91.8,-15.3,67.5,-6400,-180,15940,13.127262,79.917389,Severe_Cold_Risk
96,96.5,-15.5,66.7,4200,-164,16088,13.127261,79.917388,Normal
109,97.2,-15.0,67.2,5480,-120,16196,13.127260,79.917387,Normal
123,92.0,-15.7,68.9,6880,-84,16324,13.127259,79.917386,Fatigue
136,94.2,-15.5,66.7,4200,-164,16088,13.127261,79.917388,Fatigue
159,91.2,-15.0,67.2,5480,-120,16196,13.127260,79.917387,Severe_Cold_Risk
180,92.0,-15.7,68.9,6880,-84,16324,13.127259,79.917386,Severe_Cold_Risk
90,97.8,-15.4,56.1,1560,-208,19120,13.127258,79.917385,Normal
104,98.8,-15.8,57.1,1720,-152,20640,13.127257,79.917384,Normal
120,91.6,-15.2,58.3,1880,-96,20420,13.127256,79.917383,Fatigue
140,93.8,-15.4,76.1,1560,-208,19120,13.127258,79.917385,Severe_Cold_Risk
154,92.8,-15.8,77.1,1720,-152,20640,13.127257,79.917384,Injury_Risk
168,91.6,-15.2,68.3,1880,-96,20420,13.127256,79.917383,Injury_Risk
94,98.2,-15.7,67.2,1500,-308,13680,13.127255,79.917382,Normal
121,92.2,-15.8,88.9,1640,-420,12420,13.127254,79.917381,Fatigue
122,91.0,-15.3,89.7,1780,-536,11540,13.127253,79.917380,Fatigue
154,93.2,-15.7,87.2,1500,-308,13680,13.127255,79.917382,Injury_Risk
170,92.2,-15.8,88.9,1640,-420,12420,13.127254,79.917381,Injury_Risk
182,91.0,-15.3,69.7,1780,-536,11540,13.127253,79.917380,Injury_Risk
90,98.0,-15.4,63.3,4400,2000,13000,13.127252,79.917379,Normal
108,97.4,-15.9,74.7,5400,2600,11600,13.127251,79.917378,Normal
124,93.8,-15.2,74.5,6400,3200,10200,13.127250,79.917377,Fatigue
130,94.0,-15.4,73.3,4400,2000,13000,13.127252,79.917379,Fatigue
158,93.4,-15.9,74.7,5400,2600,11600,13.127251,79.917378,Injury_Risk
177,93.8,-15.2,74.5,6400,3200,10200,13.127250,79.917377,Injury_Risk
146,90.8,-15.7,80.1,2380,3680,16640,13.127249,79.917376,Severe_Cold_Risk
158,89.6,-15.8,81.3,2660,-4280,17000,13.127248,79.917375,Severe_Cold_Risk
177,88.2,-15.9,72.4,-3080,920,17420,13.127247,79.917374,Severe_Cold_Risk
186,90.8,-15.7,80.1,2380,3680,16640,13.127249,79.917376,Severe_Cold_Risk
189,89.6,-15.8,81.3,2660,-4280,17000,13.127248,79.917375,Severe_Cold_Risk
190,88.2,-15.9,82.4,-3080,920,17420,13.127247,79.917374,Severe_Cold_Risk
70,99.0,-16.2,75.2,1412,-228,15976,13.127296,79.917423,Normal
87,98.8,-16.3,87.3,1424,-212,16020,13.127295,79.917422,Normal
107,98.5,-16.5,76.5,1400,-260,16032,13.127294,79.917421,Normal
114,98.2,-16.6,78.6,1432,-236,15992,13.127293,79.917420,Normal
127,94.5,-16.5,84.5,1400,-260,16032,13.127294,79.917421,Fatigue
134,95.2,-16.6,85.6,1432,-236,15992,13.127293,79.917420,Fatigue
81,97.8,-16.5,87.6,1500,-160,16048,13.127292,79.917419,Normal
68,97.4,-16.9,79.4,1476,320,16120,13.127291,79.917418,Normal
105,98.0,-16.7,75.5,1448,760,16168,13.127290,79.917417,Normal
122,95.6,-16.0,73.2,1512,-500,16100,13.127289,79.917416,Fatigue
133,95.0,-16.7,72.5,1448,760,16168,13.127290,79.917417,Fatigue
132,95.6,-16.0,73.2,1512,-500,16100,13.127289,79.917416,Fatigue
83,99.2,-16.4,63.9,1180,1320,15952,13.127288,79.917415,Normal
98,98.8,-16.3,54.2,1080,1840,15876,13.127287,79.917414,Normal
108,97.2,-16.6,54.7,980,2360,15812,13.127286,79.917413,Normal
122,95.2,-16.4,53.9,1180,1320,15952,13.127288,79.917415,Fatigue
130,95.8,-16.3,54.2,1080,1840,15876,13.127287,79.917414,Fatigue
146,90.2,-16.6,54.7,980,2360,15812,13.127286,79.917413,Severe_Cold_Risk
82,99.0,-16.1,53.3,1360,-1640,15940,13.127285,79.917412,Normal
90,98.6,-16.6,54.0,1280,-2160,15884,13.127284,79.917411,Normal
109,98.0,-16.9,54.1,1180,-2680,15820,13.127283,79.917410,Normal
120,95.6,-16.6,54.0,1280,-2160,15884,13.127284,79.917411,Fatigue
149,90.0,-16.9,54.1,1180,-2680,15820,13.127283,79.917410,Severe_Cold_Risk
88,96.8,-16.0,62.4,-800,-250,16000,13.127282,79.917409,Normal
106,98.4,-16.4,73.3,-1200,-220,15980,13.127281,79.917408,Normal
124,95.8,-16.2,63.6,-1600,-180,15960,13.127280,79.917407,Fatigue
156,90.4,-16.4,53.3,-1200,-220,15980,13.127281,79.917408,Severe_Cold_Risk
164,92.8,-16.2,63.6,-1600,-180,15960,13.127280,79.917407,Severe_Cold_Risk
70,96.6,-16.7,62.0,2200,-210,16008,13.127279,79.917406,Normal
108,97.2,-16.8,73.1,2800,-176,15972,13.127278,79.917405,Normal
120,95.4,-16.9,74.4,3440,-144,15936,13.127277,79.917404,Fatigue
128,95.6,-16.7,72.0,2200,-210,16008,13.127279,79.917406,Fatigue
149,92.2,-16.8,63.1,2800,-176,15972,13.127278,79.917405,Severe_Cold_Risk
178,91.6,-16.9,64.4,3440,-144,15936,13.127277,79.917404,Severe_Cold_Risk
66,97.0,-16.4,52.9,1412,-220,17280,13.127276,79.917403,Normal
94,96.6,-16.7,63.8,1440,-204,17680,13.127275,79.917402,Normal
113,96.0,-16.3,53.6,1456,-188,18080,13.127274,79.917401,Normal
126,95.0,-16.4,62.9,1412,-220,17280,13.127276,79.917403,Fatigue
144,92.6,-16.7,63.8,1440,-204,17680,13.127275,79.917402,Severe_Cold_Risk
163,93.0,-16.3,63.6,1456,-188,18080,13.127274,79.917401,Severe_Cold_Risk
88,96.8,-16.1,52.1,1420,-260,14880,13.127273,79.917400,Normal
97,97.2,-16.4,53.6,1400,-292,14460,13.127272,79.917399,Normal
122,95.6,-16.3,53.4,1384,-324,14040,13.127271,79.917398,Fatigue
132,96.8,-16.1,52.1,1420,-260,14880,13.127273,79.917400,Fatigue
157,93.2,-16.4,53.6,1400,-292,14460,13.127272,79.917399,Severe_Cold_Risk
176,94.6,-16.3,63.4,1384,-324,14040,13.127271,79.917398,Severe_Cold_Risk
98,97.8,-16.7,65.8,980,2860,16016,13.127270,79.917397,Normal
100,98.0,-16.8,66.9,720,3820,16124,13.127269,79.917396,Normal
123,93.0,-16.4,67.7,460,4780,16260,13.127268,79.917395,Fatigue
128,94.8,-16.7,65.8,980,2860,16016,13.127270,79.917397,Fatigue
148,94.0,-16.8,66.9,720,3820,16124,13.127269,79.917396,Severe_Cold_Risk
163,93.0,-16.4,67.7,460,4780,16260,13.127268,79.917395,Severe_Cold_Risk
74,98.4,-16.2,65.4,1560,-3360,16040,13.127267,79.917394,Normal
97,97.6,-16.3,86.5,1740,-4340,16156,13.127266,79.917393,Normal
125,92.6,-16.8,87.5,1940,-5320,16296,13.127265,79.917392,Fatigue
134,94.4,-16.2,45.4,1560,-3360,16040,13.127267,79.917394,Fatigue
147,93.6,-16.3,86.5,1740,-4340,16156,13.127266,79.917393,Severe_Cold_Risk
160,92.6,-16.8,87.5,1940,-5320,16296,13.127265,79.917392,Severe_Cold_Risk
82,97.6,-16.1,85.0,-3200,-260,16020,13.127264,79.917391,Normal
95,98.8,-16.4,86.7,-4800,-220,15980,13.127263,79.917390,Normal
108,97.8,-16.3,87.5,-6400,-180,15940,13.127262,79.917389,Normal
122,94.6,-16.1,85.0,-3200,-260,16020,13.127264,79.917391,Fatigue
145,92.8,-16.4,56.7,-4800,-220,15980,13.127263,79.917390,Severe_Cold_Risk
168,91.8,-16.3,67.5,-6400,-180,15940,13.127262,79.917389,Severe_Cold_Risk
96,96.5,-16.5,66.7,4200,-164,16088,13.127261,79.917388,Normal
109,97.2,-16.0,67.2,5480,-120,16196,13.127260,79.917387,Normal
123,92.0,-16.7,68.9,6880,-84,16324,13.127259,79.917386,Fatigue
136,94.2,-16.5,66.7,4200,-164,16088,13.127261,79.917388,Fatigue
159,91.2,-16.0,67.2,5480,-120,16196,13.127260,79.917387,Severe_Cold_Risk
180,92.0,-16.7,68.9,6880,-84,16324,13.127259,79.917386,Severe_Cold_Risk
90,97.8,-16.4,56.1,1560,-208,19120,13.127258,79.917385,Normal
104,98.8,-16.8,57.1,1720,-152,20640,13.127257,79.917384,Normal
120,91.6,-16.2,58.3,1880,-96,20420,13.127256,79.917383,Fatigue
140,93.8,-16.4,76.1,1560,-208,19120,13.127258,79.917385,Severe_Cold_Risk
154,92.8,-16.8,77.1,1720,-152,20640,13.127257,79.917384,Injury_Risk
168,91.6,-16.2,68.3,1880,-96,20420,13.127256,79.917383,Injury_Risk
94,98.2,-16.7,67.2,1500,-308,13680,13.127255,79.917382,Normal
121,92.2,-16.8,88.9,1640,-420,12420,13.127254,79.917381,Fatigue
122,91.0,-16.3,89.7,1780,-536,11540,13.127253,79.917380,Fatigue
154,93.2,-16.7,87.2,1500,-308,13680,13.127255,79.917382,Injury_Risk
170,92.2,-16.8,88.9,1640,-420,12420,13.127254,79.917381,Injury_Risk
182,91.0,-16.3,69.7,1780,-536,11540,13.127253,79.917380,Injury_Risk
90,98.0,-16.4,63.3,4400,2000,13000,13.127252,79.917379,Normal
108,97.4,-16.9,74.7,5400,2600,11600,13.127251,79.917378,Normal
124,93.8,-16.2,74.5,6400,3200,10200,13.127250,79.917377,Fatigue
130,94.0,-16.4,73.3,4400,2000,13000,13.127252,79.917379,Fatigue
158,93.4,-16.9,74.7,5400,2600,11600,13.127251,79.917378,Injury_Risk
177,93.8,-16.2,74.5,6400,3200,10200,13.127250,79.917377,Injury_Risk
